mandelbrot1;g++;O3;MEASURE;4.58793
mandelbrot1;g++;O3;MEASURE;4.58948
mandelbrot1;g++;O3;MEASURE;4.62351
mandelbrot1;g++;O3;MEASURE;4.57774
mandelbrot1;g++;O3;MEASURE;4.58358
mandelbrot1;g++;O3;MEASURE;4.5901
mandelbrot1;g++;O3;MEASURE;4.57682
mandelbrot1;g++;O3;MEASURE;4.58963
mandelbrot1;g++;O3;MEASURE;4.56953
mandelbrot1;g++;O3;MEASURE;4.5708
mandelbrot1;g++;O3;MEASURE;4.57523
mandelbrot1;clang++;O3;MEASURE;4.49151
mandelbrot1;clang++;O3;MEASURE;4.53125
mandelbrot1;clang++;O3;MEASURE;4.49917
mandelbrot1;clang++;O3;MEASURE;4.54785
mandelbrot1;clang++;O3;MEASURE;4.49447
mandelbrot1;clang++;O3;MEASURE;4.54671
mandelbrot1;clang++;O3;MEASURE;4.52167
mandelbrot1;clang++;O3;MEASURE;4.52056
mandelbrot1;clang++;O3;MEASURE;4.50635
mandelbrot1;clang++;O3;MEASURE;4.49095
mandelbrot1;clang++;O3;MEASURE;4.51125
mandelbrot1;clang++;O3;MEASURE;4.49096
mandelbrot1;clang++;O3;MEASURE;4.49926
mandelbrot1;clang++;O3;MEASURE;4.49638
mandelbrot1;clang++;O3;MEASURE;4.51094
mandelbrot1;clang++;O3;MEASURE;4.51217
mandelbrot1;clang++;O3;MEASURE;4.50669
mandelbrot1;clang++;O3;MEASURE;4.54282
mandelbrot1;clang++;O3;MEASURE;4.50921
mandelbrot1;clang++;O3;MEASURE;4.51395
mandelbrot1;clang++;O3;MEASURE;4.502
mandelbrot1;clang++;O3;MEASURE;4.51002
mandelbrot1;clang++;O3;MEASURE;4.49871
mandelbrot1;clang++;O3;MEASURE;4.52462
mandelbrot1;clang++;O3;MEASURE;4.50224
mandelbrot1;clang++;O3;MEASURE;4.49237
mandelbrot1;clang++;O3;MEASURE;4.499
mandelbrot1;clang++;O3;MEASURE;4.49833
mandelbrot1;clang++;O3;MEASURE;4.50584
mandelbrot1;clang++;O3;MEASURE;4.52382
mandelbrot1;clang++;O3;MEASURE;4.51462
mandelbrot1;clang++;O3;MEASURE;4.49479
mandelbrot1;clang++;O3;MEASURE;4.53179
mandelbrot1;clang++;O3;MEASURE;4.52398
mandelbrot1;clang++;O3;MEASURE;4.54933
mandelbrot1;clang++;O3;MEASURE;4.50645
mandelbrot1;clang++;O3;MEASURE;4.49777
mandelbrot1;clang++;O3;MEASURE;4.51498
mandelbrot1;clang++;O3;MEASURE;4.51358
mandelbrot1;clang++;O3;MEASURE;4.49746
mandelbrot1;clang++;O3;MEASURE;4.50554
mandelbrot1;clang++;O3;MEASURE;4.49408
mandelbrot1;clang++;O3;MEASURE;4.53549
mandelbrot1;clang++;O3;MEASURE;4.49024
mandelbrot1;clang++;O3;MEASURE;4.51137
mandelbrot1;clang++;O3;MEASURE;4.54186
mandelbrot1;clang++;O3;MEASURE;4.5007
mandelbrot1;clang++;O3;MEASURE;4.51696
mandelbrot1;clang++;O3;MEASURE;4.51027
mandelbrot1;clang++;O3;MEASURE;4.51574
mandelbrot1;clang++;O3;MEASURE;4.50021
mandelbrot1;clang++;O3;MEASURE;4.49592
mandelbrot1;clang++;O3;MEASURE;4.50963
mandelbrot1;clang++;O3;MEASURE;4.49444
mandelbrot1;clang++;O3;MEASURE;4.4981
mandelbrot1;clang++;O3;MEASURE;4.50042
mandelbrot1;clang++;O3;MEASURE;4.49734
mandelbrot1;clang++;O3;MEASURE;4.50792
mandelbrot1;clang++;O3;MEASURE;4.53632
mandelbrot1;clang++;O3;MEASURE;4.51655
mandelbrot1;clang++;O3;MEASURE;4.4997
mandelbrot1;clang++;O3;MEASURE;4.49625
mandelbrot1;clang++;O3;MEASURE;4.5177
mandelbrot1;clang++;O3;MEASURE;4.49671
mandelbrot1;clang++;O3;MEASURE;4.54176
